Conversation,[153,87,370,316.0],[2.9551922432584365e-13,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.07227300000000000,0.000000000000000000,0.00000000000000000000,0.9277270000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0]
Conversation,[124,84,370,338.0],[3.872060770024896e-15,0.00000000000000000000,0.00000000000000000000,0.0000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000190000000000000,0.0000000000000000000,0.00000000000000000000,0.9999810000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0]
Conversation,[145,80,384,342.0],[4.130294116467539e-16,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000100000000000000,0.0000000000000000000,0.0000000000000000000,0.999999000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.000000000000000000,0.0]
Conversation,[180,148,358,346.0],[5.3091874008259765e-08,0.0000000000000000000,0.000001000000000000,0.00000000000000000000,0.0000080000000000000,0.00000300000000000000,0.00000400000000000000,0.00000300000000000000,0.00000100000000000000,0.00000100000000000000,0.13028600000000001,0.0000010000000000000,0.00000000000000000000,0.8696310000000000,0.00000000000000000000,0.0000210000000000000,0.00001200000000000000,0.00000200000000000000,0.0000080000000000000,0.0000020000000000000,0.0000010000000000000,0.000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000100000000000000,0.00000000000000000000,0.00000000000000000000,0.00000300000000000000,0.0000080000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0]
Alphabet,[177,186,337,357.0],[5.144362713593864e-09,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000300000000000000,0.0000020000000000000,0.0000010000000000000,0.0000060000000000000,0.00000200000000000000,0.0000020000000000000,0.7812620000000000,0.00000100000000000000,0.0000000000000000000,0.21807499999999999,0.00000500000000000000,0.00001500000000000000,0.00011200000000000000,0.0000040000000000000,0.00038800000000000000,0.00003400000000000000,0.0000510000000000000,0.00000000000000000000,0.00000000000000000000,0.0000010000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000080000000000000,0.0000170000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000060000000000000,0.0000000000000000000,0.0000000000000000000,0.000005]
Conversation,[54,108,379,403.0],[7.125164072304974e-15,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00001600000000000000,0.000000000000000000,0.0000000000000000000,0.00000000000000000000,0.000000000000000000,0.00000000000000000000,0.38324999999999998,0.0000010000000000000,0.0000000000000000000,0.6167230000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000200000000000000,0.00000000000000000000,0.00000300000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000200000000000000,0.00000000000000000000,0.00000000000000000000,0.0000030000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0]
Conversation,[49,109,384,416.0],[5.1468894013558756e-15,0.000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000020000000000000,0.00000000000000000000,0.00000000000000000,0.00000000000000000000,0.0000000000000000000,0.000000000000000000,0.02441200000000000,0.0000000000000000000,0.0000000000000000000,0.9755830000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000100000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000010000000000000,0.00000000000000000000,0.00000000000000000000,0.0000010000000000000,0.0000000000000000000,0.00000000000000000000,0.000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0]
Alphabet,[232,0,376,120.0],[8.74272510398462e-15,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.9567590000000000,0.0000000000000000000,0.00000000000000000000,0.04324100000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0]
Conversation,[76,104,397,409.0],[1.6981650045777195e-15,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,1.0000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0]
Conversation,[65,102,394,412.0],[2.2827249937301328e-15,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000010000000000000,0.00000000000000000000,0.0000000000000000000,0.9999990000000000,0.0000000000000000000,0.0000000000000000000,0.000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.000000000000000000,0.000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.00000000000000000000,0.0000000000000000000,0.0000000000000000000,0.0000000000000000000,0.000000000000000000,0.0000000000000000000,0.0]
